TierID,LevelID,AreaID,Enabled,EnemyIDs,TicketCost,XPClanReward,XPPlayerReward,WildCardPlayerReward,CardPlayerReward,ScrollPlayerReward,FortuneScrollPlayerReward,HolidayCurrencyPerAttack,AttacksPerReset,BaseHP,TitanCount,HasArmor,AreaBonuses,EnemyBonuses,EnchantedArmour,BattleScarEffect,BucketsOfDamage,TotalHP
9999,159,Area3,TRUE,"Enemy1,Enemy2,Enemy4",0,1832,2691,463,549,20,9,5,6,2.59E+11,7,TRUE,1,1,4,1.080,20,1.81E+12
9999,160,Area4,TRUE,"Enemy4,Enemy5,Enemy6",0,1834,2695,464,550,20,9,5,6,3.13E+11,6,TRUE,1,1,4,1.080,25,1.88E+12
9999,161,Area1,TRUE,"Enemy1,Enemy3,Enemy8",0,1836,2699,464,551,20,9,5,6,3.25E+11,6,TRUE,1,1,4,1.080,20,1.95E+12
9999,162,Area2,TRUE,"Enemy4,Enemy6,Enemy7",0,1838,2703,465,552,20,9,5,6,2.53E+11,8,TRUE,1,1,4,1.080,50,2.02E+12
9999,163,Area3,TRUE,"Enemy6,Enemy7,Enemy8",0,1840,2707,466,553,20,9,5,6,4.20E+11,5,TRUE,1,1,4,1.080,15,2.10E+12
9999,164,Area4,TRUE,"Enemy1,Enemy2,Enemy7",0,1842,2711,467,554,20,9,5,6,3.12E+11,7,TRUE,1,1,4,1.080,15,2.18E+12
9999,165,Area1,TRUE,"Enemy2,Enemy7,Enemy8",0,1844,2715,467,555,20,9,5,6,2.83E+11,8,TRUE,1,1,4,1.080,20,2.26E+12
9999,166,Area2,TRUE,"Enemy1,Enemy2,Enemy5",0,1846,2719,468,556,20,9,5,6,3.36E+11,7,TRUE,1,1,4,1.080,25,2.35E+12
9999,167,Area3,TRUE,"Enemy2,Enemy3,Enemy6",0,1848,2723,469,557,20,9,5,6,4.06E+11,6,TRUE,1,1,4,1.080,20,2.44E+12
9999,168,Area4,TRUE,"Enemy5,Enemy7,Enemy8",0,1850,2727,470,558,20,9,5,6,5.06E+11,5,TRUE,1,1,4,1.080,50,2.53E+12
9999,169,Area1,TRUE,"Enemy2,Enemy5,Enemy8",0,1852,2731,470,559,20,9,5,6,3.75E+11,7,TRUE,1,1,4,1.080,15,2.63E+12
9999,170,Area2,TRUE,"Enemy1,Enemy7,Enemy8",0,1854,2735,471,560,20,9,5,6,4.55E+11,6,TRUE,1,1,4,1.080,15,2.73E+12
9999,171,Area3,TRUE,"Enemy1,Enemy3,Enemy4",0,1856,2739,472,561,20,9,5,6,3.54E+11,8,TRUE,1,1,4,1.080,20,2.83E+12
9999,172,Area4,TRUE,"Enemy2,Enemy3,Enemy8",0,1858,2743,473,562,20,9,5,6,4.90E+11,6,TRUE,1,1,4,1.080,25,2.94E+12
9999,173,Area1,TRUE,"Enemy3,Enemy4,Enemy5",0,1860,2747,473,563,20,9,5,6,5.08E+11,6,TRUE,1,1,4,1.080,20,3.05E+12
9999,174,Area2,TRUE,"Enemy1,Enemy5,Enemy8",0,1862,2751,474,564,20,9,5,6,4.52E+11,7,TRUE,1,1,4,1.080,50,3.17E+12
9999,175,Area3,TRUE,"Enemy3,Enemy6,Enemy8",0,1864,2755,475,565,20,9,5,6,4.70E+11,7,TRUE,1,1,4,1.080,15,3.29E+12
9999,176,Area4,TRUE,"Enemy4,Enemy6,Enemy5",0,1866,2759,476,566,20,9,5,6,6.82E+11,5,TRUE,1,1,4,1.080,15,3.41E+12
9999,177,Area1,TRUE,"Enemy2,Enemy3,Enemy8",0,1868,2763,476,567,20,9,5,6,5.90E+11,6,TRUE,1,1,4,1.080,20,3.54E+12
9999,178,Area2,TRUE,"Enemy4,Enemy5,Enemy6",0,1870,2767,477,568,20,9,5,6,5.25E+11,7,TRUE,1,1,4,1.080,25,3.68E+12
9999,179,Area3,TRUE,"Enemy3,Enemy4,Enemy8",0,1872,2771,478,569,20,9,5,6,6.36E+11,6,TRUE,1,1,4,1.080,20,3.82E+12
9999,180,Area4,TRUE,"Enemy2,Enemy3,Enemy4",0,1874,2775,479,570,20,9,5,6,6.61E+11,6,TRUE,1,1,4,1.080,50,3.97E+12
9999,181,Area1,TRUE,"Enemy4,Enemy5,Enemy8",0,1876,2779,479,571,20,9,5,6,5.91E+11,7,TRUE,1,1,4,1.080,15,4.13E+12
9999,182,Area2,TRUE,"Enemy1,Enemy7,Enemy8",0,1878,2783,480,572,20,9,5,6,5.40E+11,8,TRUE,1,1,4,1.080,15,4.32E+12
9999,183,Area3,TRUE,"Enemy5,Enemy6,Enemy7",0,1880,2787,481,573,20,9,5,6,6.45E+11,7,TRUE,1,1,4,1.080,20,4.52E+12
9999,184,Area4,TRUE,"Enemy3,Enemy4,Enemy7",0,1882,2791,482,574,20,9,5,6,6.76E+11,7,TRUE,1,1,4,1.080,25,4.73E+12
9999,185,Area1,TRUE,"Enemy4,Enemy7,Enemy8",0,1884,2795,482,575,20,9,5,6,8.28E+11,6,TRUE,1,1,4,1.080,20,4.97E+12
9999,186,Area2,TRUE,"Enemy3,Enemy5,Enemy7",0,1886,2799,483,576,20,9,5,6,6.53E+11,8,TRUE,1,1,4,1.080,50,5.23E+12
9999,187,Area3,TRUE,"Enemy1,Enemy4,Enemy6",0,1888,2803,484,577,20,9,5,6,6.89E+11,8,TRUE,1,1,4,1.080,15,5.51E+12
9999,188,Area4,TRUE,"Enemy3,Enemy5,Enemy8",0,1890,2807,485,578,20,9,5,6,9.70E+11,6,TRUE,1,1,4,1.080,15,5.82E+12
9999,189,Area1,TRUE,"Enemy2,Enemy4,Enemy6",0,1892,2811,485,579,20,9,5,6,1.23E+12,5,TRUE,1,1,4,1.080,20,6.16E+12
9999,190,Area2,TRUE,"Enemy5,Enemy6,Enemy7",0,1894,2815,486,580,20,9,5,6,1.09E+12,6,TRUE,1,1,4,1.080,25,6.52E+12
