BundleID,Title,Description,LongDescription,CatchDescription,MissedDescription,ProductCode,ProductValue,PriceInUSD,Diamonds,EquipmentID,CraftingShards,Relics,FortuneWeapons,ClanCrates,PerkSets,Pet1,Pet5,SkillPoints,CardCurrency,FortuneScrolls,RaidCardID,RaidPlayerXP,RewardString,HideIfTitanSoulsIsLocked,HideIfHolidayEventIsNotActive,DailyDeliveryID,UnlockNextBundle,Country,TestGroup,TestGroupName,StartDate,DurationDays,EndDateNoTime,StartDateNoTime,ShowTimer,HomeScreen,MaximumPurchaseCount,RepeatOfferIfMissed,BundleImageOverride,ShowPopup,TabOrder,BundleGroup,BgColor,BgColorSecondary,BannerPrefabPath,CatchDescColor,GlowColor,SelectionSlotContents1,SelectionSlotContents2,SelectionSlotContents3,SelectionSlotContents4
GoldAngelBundle,GOLDANGELBUNDLE_TITLE,GOLDANGELBUNDLE_DESC,,GOLDANGELBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,0,"Aura_GoldAngel,Hat_GoldAngel,Slash_GoldAngel,Suit_GoldAngel,Weapon_GoldAngel",0,0,0,0,0,0,0,0,0,0,None,0,RaidWildcard:200,FALSE,FALSE,,,,,,2020-03-26T00:00:00Z,11,2020-04-06,2020-03-26,TRUE,FALSE,1,FALSE,,FALSE,,,#37A1B3,#28506C,Prefabs/ShopBundleBannerPrefab,,,,,,
CraftingShardSmallBundle,CRAFTINGSHARDSMALLBUNDLE_TITLE,CRAFTINGSHARDSMALLBUNDLE_DESC,,CRAFTINGSHARDSMALLBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,40,2,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2020-04-07T00:00:00Z,14,2020-04-21,2020-04-07,TRUE,FALSE,1,FALSE,,FALSE,,,#54BA30,#267228,Prefabs/ShopBundleBannerPrefab,,,,,,
CraftingShardBigBundle,CRAFTINGSHARDBIGBUNDLE_TITLE,CRAFTINGSHARDBIGBUNDLE_DESC,,CRAFTINGSHARDBIGBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,None,275,6,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2020-04-07T00:00:00Z,14,2020-04-21,2020-04-07,TRUE,FALSE,1,FALSE,,FALSE,,,#54BA30,#267228,Prefabs/ShopBundleBannerPrefab,,,,,,
SkillPointSmallBundle,SKILLPOINTSMALLBUNDLE_TITLE,SKILLPOINTSMALLBUNDLE_DESC,,SKILLPOINTSMALLBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,0,2,0,0,0,0,0,4,0,0,None,0,,FALSE,FALSE,,,,,,2020-04-22T00:00:00Z,12,2020-05-04,2020-04-22,TRUE,FALSE,1,FALSE,,FALSE,,,#3069BA,#25356F,Prefabs/ShopBundleBannerPrefab,,,,,,
SkillPointBigBundle,SKILLPOINTBIGBUNDLE_TITLE,SKILLPOINTBIGBUNDLE_DESC,,SKILLPOINTBIGBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,None,0,6,0,0,0,0,0,25,0,0,None,0,,FALSE,FALSE,,,,,,2020-04-22T00:00:00Z,12,2020-05-04,2020-04-22,TRUE,FALSE,1,FALSE,,FALSE,,,#6B3D1B,#432D16,Prefabs/ShopBundleBannerPrefab,,,,,,
BlueKnightBundle,BLUEKNIGHTBUNDLE_TITLE,BLUEKNIGHTBUNDLE_DESC,,BLUEKNIGHTBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_BlueKnight,Hat_BlueKnight,Suit_BlueKnight,Aura_BlueKnight,Slash_BlueKnight",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2020-05-05T00:00:00Z,21,2020-05-26,2020-05-05,TRUE,FALSE,1,FALSE,,FALSE,,,#0F8DFF,#1B48A4,Prefabs/ShopBanners/ShopBlueKnightBundleBannerPrefab,,,,,,
PetsBundleSmall,PETSBUNDLESMALL_TITLE,PETSBUNDLESMALL_DESC,,PETSBUNDLESMALL_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,0,0,0,0,0,20,1,2,0,0,None,0,,FALSE,FALSE,,,,,,2020-05-05T00:00:00Z,21,2020-05-26,2020-05-05,TRUE,FALSE,1,FALSE,,FALSE,,,#6C61F2,#3C3590,Prefabs/ShopBanners/ShopSmallPetBundleBannerPrefab,,,,,,
BazookaBundle,BAZOOKABUNDLE_TITLE,BAZOOKABUNDLE_DESC,,BAZOOKABUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_Bazooka,Hat_Bazooka,Suit_Bazooka,Aura_Bazooka,Slash_Bazooka",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2020-05-02T00:00:00Z,21,2020-05-23,2020-05-02,TRUE,FALSE,1,FALSE,,FALSE,,,#238A51,#275744,Prefabs/ShopBanners/ShopBazookaBundleBannerPrefab,,,,,,
InfluencerBundle,INFLUENCERBUNDLE_TITLE,INFLUENCERBUNDLE_DESC,,INFLUENCERBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,0,"Aura_Influencer,Hat_Influencer,Slash_Influencer,Suit_Influencer,Weapon_Influencer",0,0,0,0,0,0,0,5,0,0,None,0,,FALSE,FALSE,,,,,,2020-05-02T00:00:00Z,21,2020-05-23,2020-05-02,TRUE,FALSE,1,FALSE,,FALSE,,,#007DE5,#003E71,Prefabs/ShopBanners/ShopInfluencerBundleBannerPrefab,,,,,,
MidasBundle,MIDASBUNDLE_TITLE,MIDASBUNDLE_DESC,,MIDASBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_Midas,Hat_Midas,Suit_Midas,Aura_Midas,Slash_Midas",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2020-07-14T00:00:00Z,21,2020-08-04,2020-07-14,TRUE,FALSE,1,FALSE,,FALSE,,,#FFC000,#AB5901,Prefabs/ShopBanners/ShopMidasBundleBannerPrefab,,,,,,
SoloRaidDustBundle,SOLORAIDDUSTBUNDLE_TITLE,SOLORAIDDUSTBUNDLE_DESC,,SOLORAIDDUSTBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,0,0,0,0,0,0,0,0,0,0,None,0,"RaidCard:50,RaidWildcard:100",FALSE,FALSE,,,,,,2020-07-14T00:00:00Z,21,2020-08-04,2020-07-14,TRUE,FALSE,1,FALSE,,FALSE,,,#C734FF,#5E1778,Prefabs/ShopBanners/ShopSoloRaidDustBundleBannerPrefab,,,,,,
SkillPointSmallV2Bundle,SKILLPOINTSMALLV2BUNDLE_TITLE,SKILLPOINTSMALLV2BUNDLE_DESC,,SKILLPOINTSMALLV2BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,0,2,0,0,0,0,0,4,0,0,None,0,,FALSE,FALSE,,,,,,2020-08-12T00:00:00Z,11,2020-08-23,2020-08-12,TRUE,FALSE,1,FALSE,,FALSE,,,#3069BA,#25356F,Prefabs/ShopBundleBannerPrefab,,,,,,
RaidResourceV2Bundle,RAIDRESOURCEV2BUNDLE_TITLE,RAIDRESOURCEV2BUNDLE_DESC,,RAIDRESOURCEV2BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,None,0,0,0,0,0,0,0,0,0,5,None,5000,"RaidCard:200,RaidWildcard:250",FALSE,FALSE,,,,,,2020-08-12T00:00:00Z,11,2020-08-23,2020-08-12,TRUE,FALSE,1,FALSE,,FALSE,,,#F2B23E,#AB5901,Prefabs/ShopBundleBannerPrefab,,,,,,
PetTamerBundle,PETTAMERBUNDLE_TITLE,PETTAMERBUNDLE_DESC,,PETTAMERBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_PetTamer,Hat_PetTamer,Suit_PetTamer,Aura_PetTamer,Slash_PetTamer",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2020-08-25T00:00:00Z,14,2020-09-08,2020-08-25,TRUE,FALSE,1,FALSE,,FALSE,,,#4AB43E,#034F2C,Prefabs/ShopBanners/ShopPetTamerBundleBannerPrefab,,,,,,
PetsBundleSmall2,PETSBUNDLESMALL2_TITLE,PETSBUNDLESMALL2_DESC,,PETSBUNDLESMALL2_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,0,0,2,0,0,20,1,0,0,0,None,0,,FALSE,FALSE,,,,,,2020-08-25T00:00:00Z,14,2020-09-08,2020-08-25,TRUE,FALSE,1,FALSE,,FALSE,,,#8538D7,#352567,Prefabs/ShopBanners/ShopPetsBundleSmall2BannerPrefab,,,,,,
TankBundle,TANKBUNDLE_TITLE,TANKBUNDLE_DESC,,TANKBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_Tank,Hat_Tank,Suit_Tank,Aura_Tank,Slash_Tank",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2020-09-01T00:00:00Z,13,2020-09-14,2020-09-01,TRUE,FALSE,1,FALSE,,FALSE,,,#727272,#3C3C3C,Prefabs/ShopBanners/ShopTankBundleBannerPrefab,,,,,,
SkillPointSmallV3Bundle,SKILLPOINTSMALLV3BUNDLE_TITLE,SKILLPOINTSMALLV3BUNDLE_DESC,,SKILLPOINTSMALLV3BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,0,2,0,0,0,0,0,4,0,0,None,0,,FALSE,FALSE,,,,,,2020-09-01T00:00:00Z,13,2020-09-14,2020-09-01,TRUE,FALSE,1,FALSE,,FALSE,,,#C53122,#7B1B00,Prefabs/ShopBanners/ShopSkillPointSmallV2BundleBannerPrefab,,,,,,
Halloween2020RaidBundle,HALLOWEEN2020RAIDBUNDLE_TITLE,HALLOWEEN2020RAIDBUNDLE_DESC,,HALLOWEEN2020RAIDBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,None,0,0,0,0,0,0,0,0,0,5,None,2500,"RaidCard:100,RaidWildcard:400",FALSE,FALSE,,,,,,2020-10-13T00:00:00Z,19,2020-11-01,2020-10-13,TRUE,FALSE,1,FALSE,,FALSE,,,#4AB43E,#034F2C,Prefabs/ShopBundleBannerPrefab,,,,,,
PastEquipsHalloween2020Bundle,PASTEQUIPSHALLOWEEN2020BUNDLE_TITLE,PASTEQUIPSHALLOWEEN2020BUNDLE_DESC,,PASTEQUIPSHALLOWEEN2020BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,"Weapon_Reaper,Hat_Reaper,Suit_Reaper,Aura_Reaper,Slash_Reaper,Weapon_Slayer,Hat_Slayer,Suit_Slayer,Aura_Slayer,Slash_Slayer,Weapon_StreetLamp,Hat_Pumpkin,Suit_Scarecrow,Aura_Pumpkin,Slash_SpiderWeb",0,0,0,0,1,0,1,0,0,0,None,0,,FALSE,FALSE,,,,,,2020-10-13T00:00:00Z,19,2020-11-01,2020-10-13,TRUE,FALSE,1,FALSE,,FALSE,,,#8538D7,#352567,Prefabs/ShopBundleBannerPrefab,,,,,,
JadeBundle,JADEBUNDLE_TITLE,JADEBUNDLE_DESC,,JADEBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_Jade,Hat_Jade,Suit_Jade,Aura_Jade,Slash_Jade",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2020-11-03T00:00:00Z,20,2020-11-23,2020-11-03,TRUE,FALSE,1,FALSE,,FALSE,,,#41B042,#206330,Prefabs/ShopBanners/ShopJadeBundleBannerPrefab,,,,,,
CraftingShardAnniversary2020Bundle,CRAFTINGSHARDANNIVERSARY2020BUNDLE_TITLE,CRAFTINGSHARDANNIVERSARY2020BUNDLE_DESC,,CRAFTINGSHARDANNIVERSARY2020BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,40,2,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2020-11-11T00:00:00Z,13,2020-11-24,2020-11-11,TRUE,FALSE,1,FALSE,,FALSE,,,#005499,#003C53,Prefabs/ShopBanners/ShopCraftingShardAnniversary2020BundleBannerPrefab,,,,,,
BlackFridayPetsBundle,BLACKFRIDAYPETSBUNDLE_TITLE,BLACKFRIDAYPETSBUNDLE_DESC,,BLACKFRIDAYPETSBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special6,4,10,500,None,0,0,0,0,1,25,10,4,0,0,None,0,,FALSE,FALSE,,,,,,2020-11-09T00:00:00Z,1,2020-11-10,2020-11-09,TRUE,FALSE,1,FALSE,,FALSE,,,#2450AA,#183071,Prefabs/ShopBanners/ShopBlackFridayPetsBundleBannerPrefab,,,,,,
BlackFridayRaidBundle,BLACKFRIDAYRAIDBUNDLE_TITLE,BLACKFRIDAYRAIDBUNDLE_DESC,,BLACKFRIDAYRAIDBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special6,4,10,0,None,0,0,0,0,0,0,0,0,0,1,None,1000,"RaidCard:235,RaidWildcard:150",FALSE,FALSE,,,,,,2020-10-13T00:00:00Z,1,2020-10-14,2020-10-13,TRUE,FALSE,1,FALSE,,FALSE,,,#7B2D8B,#511D57,Prefabs/ShopBanners/ShopBlackFridayRaidBundleBannerPrefab,,,,,,
BlackFridayLegendaryBundle,BLACKFRIDAYLEGENDARYBUNDLE_TITLE,BLACKFRIDAYLEGENDARYBUNDLE_DESC,,BLACKFRIDAYLEGENDARYBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special6,4,10,0,None,100,2,0,0,0,0,0,0,0,0,None,0,Equipment:Legendary:1,FALSE,FALSE,,,,,,2020-10-13T00:00:00Z,1,2020-10-14,2020-10-13,TRUE,FALSE,1,FALSE,,FALSE,,,#c90500,#860e00,Prefabs/ShopBanners/ShopBlackFridayLegendaryBundleBannerPrefab,,,,,,
SpartanBundle,SPARTANBUNDLE_TITLE,SPARTANBUNDLE_DESC,,SPARTANBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_Spartan,Hat_Spartan,Suit_Spartan,Aura_Spartan,Slash_Spartan",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2020-12-08T00:00:00Z,14,2020-12-22,2020-12-08,TRUE,FALSE,1,FALSE,,FALSE,,,#FFC000,#AB5901,Prefabs/ShopBanners/ShopSpartanBundleBannerPrefab,,,,,,
PastEquipsChristmas2020Bundle,PASTEQUIPSCHRISTMAS2020BUNDLE_TITLE,PASTEQUIPSCHRISTMAS2020BUNDLE_DESC,,PASTEQUIPSCHRISTMAS2020BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,"Weapon_Frost,Hat_Frost,Suit_Frost,Aura_Frost,Slash_Frost,Weapon_HolidayTree,Weapon_CandyCane,Suit_UglySweater1,Suit_UglySweater2,Suit_Elf,Slash_HolidayTree,Hat_Santa,Hat_Elf,Hat_Antlers,Weapon_Carrot,Hat_Snowman,Suit_Snowman,Aura_SnowStorm,Slash_SnowFlakes,Aura_Sled,Hat_Sled,Slash_Sled,Suit_Sled,Weapon_Sled",0,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2020-12-08T00:00:00Z,14,2020-12-22,2020-12-08,TRUE,FALSE,1,FALSE,,FALSE,,,#4A9BC2,#173A67,Prefabs/ShopBanners/ShopPastEquipsChristmas2020BundleBannerPrefab,,,,,,
RiptideVoidBundle,RIPTIDEVOIDBUNDLE_TITLE,RIPTIDEVOIDBUNDLE_DESC,,RIPTIDEVOIDBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,None,0,0,0,0,0,0,0,0,0,0,"CrushingVoid:500,RuneAttack:500",0,RaidWildcard:575,FALSE,FALSE,,,,,,2020-12-23T00:00:00Z,14,2021-01-06,2020-12-23,TRUE,FALSE,1,FALSE,,FALSE,,,#a422b3,#6c1677,Prefabs/ShopBanners/ShopRiptideVoidBundleBannerPrefab,,,,,,
Winter2020RaidBundle,WINTER2020RAIDBUNDLE_TITLE,WINTER2020RAIDBUNDLE_DESC,,WINTER2020RAIDBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,0,None,0,0,0,0,0,0,0,0,0,0,None,0,"RaidCard:50,RaidWildcard:150",FALSE,FALSE,,,,,,2020-12-23T00:00:00Z,14,2021-01-06,2020-12-23,TRUE,FALSE,1,FALSE,,FALSE,,,#264DC9,#172a7b,Prefabs/ShopBanners/ShopWinter2020RaidBundleBannerPrefab,,,,,,
Winter2020OneDayLegendaryBundle,WINTER2020ONEDAYLEGENDARYBUNDLE_TITLE,WINTER2020ONEDAYLEGENDARYBUNDLE_DESC,,WINTER2020ONEDAYLEGENDARYBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special6,4,10,0,None,100,2,0,0,0,0,0,0,0,0,None,0,Equipment:Legendary:1,FALSE,FALSE,,,,,,2020-12-24T00:00:00Z,1,2020-12-25,2020-12-24,TRUE,FALSE,1,FALSE,,FALSE,,,#4A9BC2,#173A67,Prefabs/ShopBanners/ShopPastEquipsChristmas2020BundleBannerPrefab,,,,,,
Winter2020OneDayPetsBundle,WINTER2020ONEDAYPETSBUNDLE_TITLE,WINTER2020ONEDAYPETSBUNDLE_DESC,,WINTER2020ONEDAYPETSBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special6,4,10,500,None,0,0,0,0,1,25,10,4,0,0,None,0,,FALSE,FALSE,,,,,,2020-12-25T00:00:00Z,1,2020-12-26,2020-12-25,TRUE,FALSE,1,FALSE,,FALSE,,,#4A9BC2,#173A67,Prefabs/ShopBanners/ShopPastEquipsChristmas2020BundleBannerPrefab,,,,,,
Winter2020OneDayRaidBundle,WINTER2020ONEDAYRAIDBUNDLE_TITLE,WINTER2020ONEDAYRAIDBUNDLE_DESC,,WINTER2020ONEDAYRAIDBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special6,4,10,0,None,0,0,0,0,0,0,0,0,0,1,None,1000,"RaidCard:235,RaidWildcard:250",FALSE,FALSE,,,,,,2020-12-26T00:00:00Z,1,2020-12-27,2020-12-26,TRUE,FALSE,1,FALSE,,FALSE,,,#4A9BC2,#173A67,Prefabs/ShopBanners/ShopPastEquipsChristmas2020BundleBannerPrefab,,,,,,
SunBundle,SUNBUNDLE_TITLE,SUNBUNDLE_DESC,,SUNBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_Sun,Hat_Sun,Suit_Sun,Aura_Sun,Slash_Sun",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2021-01-26T00:00:00Z,14,2021-02-09,2021-01-26,TRUE,FALSE,1,FALSE,,FALSE,,,#372C3F,#241B27,Prefabs/ShopBanners/ShopSunBundleBannerPrefab,#4C3C59,#BDA1D4,,,,
Beginner2021Bundle,BEGINNER2021BUNDLE_TITLE,BEGINNER2021BUNDLE_DESC,,BEGINNER2021BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,0,0,4,0,1,15,1,0,0,0,None,0,Equipment:Legendary:1,FALSE,FALSE,,,,,,2021-01-26T00:00:00Z,14,2021-02-09,2021-01-26,TRUE,FALSE,1,FALSE,,FALSE,,,#e25d00,#8b451e,Prefabs/ShopBanners/ShopBeginner2021BundleBannerPrefab,#BE4D00,#FFD369,,,,
CNY21Bundle,CNY21BUNDLE_TITLE,CNY21BUNDLE_DESC,,CNY21BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special6,4,10,888,"Aura_CNY,Hat_CNY,Slash_CNY,Suit_CNY,Weapon_CNY",0,0,0,0,0,0,3,8,0,3,None,0,,FALSE,FALSE,,,,,,2021-02-12T00:00:00Z,7,2021-02-19,2021-02-12,TRUE,FALSE,1,FALSE,,FALSE,,,#4A9BC2,#173A67,Prefabs/ShopBanners/ShopPastEquipsChristmas2020BundleBannerPrefab,#BE4D00,#FFD369,,,,
PyroBundle,PYROBUNDLE_TITLE,PYROBUNDLE_DESC,,PYROBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_Pyro,Hat_Pyro,Suit_Pyro,Aura_Pyro,Slash_Pyro",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2021-03-23T00:00:00Z,14,2021-04-06,2021-03-23,TRUE,FALSE,1,FALSE,,FALSE,,,#372C3F,#241B27,Prefabs/ShopBanners/ShopSunBundleBannerPrefab,#4C3C59,#BDA1D4,,,,
TavernCraftingShards2021Bundle,TAVERNCRAFTINGSHARDS2021BUNDLE_TITLE,TAVERNCRAFTINGSHARDS2021BUNDLE_DESC,,TAVERNCRAFTINGSHARDS2021BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,0,None,50,3,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2021-03-23T00:00:00Z,14,2021-04-06,2021-03-23,TRUE,FALSE,1,FALSE,,FALSE,,,#005499,#003C53,Prefabs/ShopBanners/ShopCraftingShardAnniversary2020BundleBannerPrefab,#4C3C59,#BDA1D4,,,,
MultiCastBundle,MULTICASTBUNDLE_TITLE,MULTICASTBUNDLE_DESC,,MULTICASTBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_MultiCast,Hat_MultiCast,Suit_MultiCast,Aura_MultiCast,Slash_MultiCast",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2021-03-07T00:00:00Z,14,2021-03-21,2021-03-07,TRUE,FALSE,1,FALSE,,FALSE,,,#133258,#0B1F42,Prefabs/ShopBanners/ShopBazookaBundleBannerPrefab,#0D1D3D,#00D1FF,,,,
PetsSpring2021Bundle,PETSSPRING2021BUNDLE_TITLE,PETSSPRING2021BUNDLE_DESC,,PETSSPRING2021BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,0,None,0,3,0,0,0,0,10,0,0,0,None,0,,FALSE,FALSE,,,,,,2021-03-07T00:00:00Z,14,2021-03-21,2021-03-07,TRUE,FALSE,1,FALSE,,FALSE,,,#005CA3,#0E4285,Prefabs/ShopBanners/ShopSmallPetBundleBannerPrefab,#012B60,#D7DEE5,,,,
RaidCaptainBundle,RAIDCAPTAINBUNDLE_TITLE,RAIDCAPTAINBUNDLE_DESC,,RAIDCAPTAINBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_RaidCaptain,Hat_RaidCaptain,Suit_RaidCaptain,Aura_RaidCaptain,Slash_RaidCaptain",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2021-03-31T00:00:00Z,14,2021-04-14,2021-03-31,TRUE,FALSE,1,FALSE,,FALSE,,,#966B31,#603B00,Prefabs/ShopBanners/ShopBazookaBundleBannerPrefab,#492700,#EDAA5E,,,,
April2021RaidBundle,APRIL2021RAIDBUNDLE_TITLE,APRIL2021RAIDBUNDLE_DESC,,APRIL2021RAIDBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,0,None,0,0,0,0,0,0,0,0,0,2,None,0,"RaidCard:50,RaidWildcard:150",FALSE,FALSE,,,,,,2021-04-20T00:00:00Z,14,2021-05-04,2021-04-20,TRUE,FALSE,1,FALSE,,FALSE,,,#0088b0,#045378,Prefabs/ShopBanners/ShopSmallPetBundleBannerPrefab,#1c4a77,#00D1FF,,,,
BeginnerMay2021Bundle,BEGINNERMAY2021BUNDLE_TITLE,BEGINNERMAY2021BUNDLE_DESC,,BEGINNERMAY2021BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,None,10,0,2,0,1,15,1,0,0,0,None,0,Equipment:Legendary:1,FALSE,FALSE,,,,,,2021-05-05T00:00:00Z,12,2021-05-17,2021-05-05,TRUE,FALSE,1,FALSE,,FALSE,,,#e25d00,#8b451e,Prefabs/ShopBanners/ShopBeginner2021BundleBannerPrefab,#BE4D00,#FFD369,,,,
SkillPoint2021Bundle,SKILLPOINT2021BUNDLE_TITLE,SKILLPOINT2021BUNDLE_DESC,,SKILLPOINT2021BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,None,0,6,0,0,0,0,0,25,0,0,None,0,,FALSE,FALSE,,,,,,2021-05-05T00:00:00Z,12,2021-05-17,2021-05-05,TRUE,FALSE,1,FALSE,,FALSE,,,#6B3D1B,#432D16,Prefabs/ShopBundleBannerPrefab,#30200E,#FF9000,,,,
DaggerRogueBundle,DAGGERROGUEBUNDLE_TITLE,DAGGERROGUEBUNDLE_DESC,,DAGGERROGUEBUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,3,25,0,"Weapon_DaggerRogue,Hat_DaggerRogue,Suit_DaggerRogue,Aura_DaggerRogue,Slash_DaggerRogue",150,0,0,0,0,0,0,0,0,0,None,0,,FALSE,FALSE,,,,,,2021-05-18T00:00:00Z,14,2021-06-01,2021-05-18,TRUE,FALSE,1,FALSE,,FALSE,,,#5968e5,#3e3c93,Prefabs/ShopBanners/ShopBazookaBundleBannerPrefab,#252361,#7d92ff,,,,
Rockstar2021Bundle,ROCKSTAR2021BUNDLE_TITLE,ROCKSTAR2021BUNDLE_DESC,,ROCKSTAR2021BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,4,5,500,"Weapon_Rockstar,Hat_Rockstar,Suit_Rockstar,Aura_Rockstar,Slash_Rockstar,Weapon_Keyboard,Hat_Headphones2,Hat_SkullCap,Suit_RedHoodie,Aura_StageLights",0,0,0,0,0,0,0,4,0,0,None,0,,FALSE,FALSE,,,,,,2021-05-18T00:00:00Z,14,2021-06-01,2021-05-18,TRUE,FALSE,1,FALSE,,FALSE,,,#1B286B,#0D0F4E,Prefabs/ShopBanners/ShopPastEquipsChristmas2020BundleBannerPrefab,#0E1530,#0084FF,,,,
WhipDecay2021Bundle,WHIPDECAY2021BUNDLE_TITLE,WHIPDECAY2021BUNDLE_DESC,,WHIPDECAY2021BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special2,3,25,0,None,0,0,0,0,0,0,0,0,0,0,"DecayingAttack:500,WhipOfLightning:500",0,RaidWildcard:575,FALSE,FALSE,,,,,,2021-06-02T00:00:00Z,12,2021-06-14,2021-06-02,TRUE,FALSE,1,FALSE,,FALSE,,,#9c5dd6,#60358a,Prefabs/ShopBanners/ShopRiptideVoidBundleBannerPrefab,#27215a,#a56fff,,,,
LegendaryJune2021Bundle,LEGENDARYJUNE2021BUNDLE_TITLE,LEGENDARYJUNE2021BUNDLE_DESC,,LEGENDARYJUNE2021BUNDLE_CATCH_DESC,,com.gamehivecorp.taptitans2.special3,4,5,500,None,0,0,4,0,1,15,1,0,0,0,None,0,Equipment:Legendary:1,FALSE,FALSE,,,,,,2021-06-02T00:00:00Z,12,2021-06-14,2021-06-02,TRUE,FALSE,1,FALSE,,FALSE,,,#e25d00,#8b451e,Prefabs/ShopBanners/ShopBeginner2021BundleBannerPrefab,#BE4D00,#FFD369,,,,
